layer,row,col,value
fc1,0,132,0.078356
fc1,0,133,0.034113
fc1,0,134,0.093824
fc1,0,135,0.026326
fc1,0,136,-0.054234
fc1,0,137,-0.007995
fc1,0,138,0.027275
fc1,0,139,-0.014247
fc1,0,140,0.075652
fc1,0,141,0.021542
fc1,0,142,-0.003145
fc1,0,143,0.038199
fc1,0,144,0.005402
fc1,0,145,0.002389
fc1,0,146,0.024336
fc1,0,147,0.019788
fc1,0,148,0.046588
fc1,0,149,-0.063177
fc1,0,150,-0.037923
fc1,0,151,0.02385
fc1,0,152,-0.074107
fc1,0,153,-0.032757
fc1,0,154,0.073076
fc1,0,155,-0.011889
fc1,0,156,0.030223
fc1,0,157,0.036601
fc1,0,158,-0.020691
fc1,0,159,-0.013762
fc1,0,160,-0.001113
fc1,0,161,-0.064819
fc1,0,162,-0.043169
fc1,0,163,-0.05276
fc1,0,164,0.054784
fc1,0,165,-0.030653
fc1,0,166,-0.012455
fc1,0,167,-0.052327
fc1,0,168,0.050088
fc1,0,169,0.064422
fc1,0,170,0.028401
fc1,0,171,-0.009304
fc1,0,172,0.039138
fc1,0,173,0.006566
fc1,0,174,0.052268
fc1,0,175,-0.067223
fc1,0,176,-0.014719
fc1,0,177,-0.04198
fc1,0,178,-0.094049
fc1,0,179,0.083312
fc1,0,180,0.042625
fc1,0,181,-0.055691
fc1,0,182,-0.002501
fc1,0,183,0.058971
fc1,0,184,-0.027001
fc1,0,185,0.050755
fc1,0,186,0.045248
fc1,0,187,-0.0621
fc1,0,188,-0.019314
fc1,0,189,-0.023182
fc1,0,190,0.085775
fc1,0,191,-0.01659
fc1,0,192,0.055951
fc1,0,193,-0.044176
fc1,0,194,-0.044629
fc1,0,195,-0.010983
fc1,0,196,0.032967
fc1,0,197,-0.035482
fc1,0,198,0.013447
fc1,0,199,-0.040997
fc1,1,0,0.014241
fc1,1,1,-0.048634
fc1,1,2,-0.061554
fc1,1,3,-0.027317
fc1,1,4,-0.037428
fc1,1,5,0.0497
fc1,1,6,0.06668
